"","V1","V2"
"1",50.837934293349,-1.71324863041652
"2",-78.7904448033674,27.1607210020688
"3",-36.8293109973249,79.8964213533425
"4",78.5027241811693,-56.2543757926315
"5",8.4874919586958,61.0309283115349
"6",-43.9087387673286,-90.3846873989499
"7",9.9530607769925,-81.739749591102
"8",52.7731477639738,-33.3667174063018
"9",17.4550814981822,-84.5320165144497
"10",42.4513153910679,25.3639444832293
"11",24.6840950358412,-38.1903546299311
"12",88.2487944947537,-3.6650013016617
"13",16.2076353659725,-9.08068885091386
"14",-89.0717860245906,-35.279353231595
"15",18.7946967988414,-90.9312117701554
"16",63.2576410999177,71.4460487769818
"17",-28.656193900343,-65.4629352703688
"18",-27.2648402809576,-43.5390087311277
"19",-58.9084441999725,-20.55248454359
"20",49.9754070431743,49.2221078899646
"21",-36.8154991176691,74.7803461705057
"22",-80.5995935882582,27.8636900427625
"23",39.6138985102776,39.8672077165014
"24",78.944227264697,-56.1971918924122
"25",41.8466404882894,-61.7631553421563
"26",-7.15390659849837,-44.5121430648179
"27",-7.13022233334378,57.5815285833072
"28",38.0149979031422,-12.8758908752714
"29",75.4217202039721,70.6476289731104
"30",71.5689247810111,48.1602859408168
"31",10.7077467140661,-1.47907776855878
"32",-31.0288501047543,-40.1409297409875
"33",-70.23088850596,-25.0244316981713
"34",52.7385039051627,47.8970755452059
"35",-71.0467349646123,12.7632940168845
"36",81.8032281956029,-6.64363454680621
"37",-64.2339012779347,-30.9035827184976
"38",-73.9590403391078,15.7107146355496
"39",14.6110806557205,81.007254625117
"40",-80.0129395446962,-27.4395550593336
"41",34.3267007056144,-76.77051932879
"42",-14.805234110418,-29.9383638290677
"43",31.2684595477371,70.3808930273597
"44",43.3841765881452,52.8082027132959
"45",5.77541419435061,-32.94504159785
"46",24.882201218714,48.7968263029255
"47",-23.2731505099557,-7.42646971983881
"48",77.352782009959,3.77218777471658
"49",4.72261598046002,-37.7650922632797
"50",20.2809672729726,-25.9955210695575
"51",31.6794739704579,-22.3548676067483
"52",-71.8693563459888,39.2636996160157
"53",35.2307897517224,94.6835938755887
"54",62.9911361564057,-53.0305080010061
"55",25.6311011437713,54.3955061414466
"56",-25.495170065364,-21.0682086722096
"57",-60.1569758759042,52.1691917100602
"58",39.0278296625944,42.8241348593343
"59",-25.419104494342,65.0576672020145
"60",78.2912752889355,-61.0471526870318
"61",-46.0490422915882,74.3534591708544
"62",88.233990922384,-44.2133394221874
"63",-72.102015877132,-36.8136061677428
