"","V1","V2"
"1",-1.32523149166818,-0.0360275901814303
"2",-5.91581161556967,-1.41217114284891
"3",-3.14756404839571,1.85890297520039
"4",-3.69574091033268,-0.742069445596879
"5",6.10308477918844,-0.990210520987794
"6",8.09745562754052,-0.84160002626663
"7",0.301712810347234,1.70857823713731
"8",5.47201274626573,-0.690550984158587
"9",6.22228491218861,0.0440094549002869
"10",7.24090175334344,1.98989599977377
"11",-2.54836196199097,-0.470742519717626
"12",-5.70256417987106,-1.92324176784886
"13",-2.71505276119681,0.210285367486137
"14",2.91201567396882,1.66073938365812
"15",2.79396874743198,-0.849046867029316
"16",-2.22179753406216,1.03458836910985
"17",-3.61541826534655,-1.80517660034415
"18",1.0926664953048,0.0558809537797102
"19",-6.09801275817881,1.18793944186178
"20",-5.77262548097718,0.938546716857963
"21",3.91805886168568,-1.73929304043241
"22",-2.18605189735607,0.707557166404424
"23",5.72803547738264,0.0825898087460454
"24",-3.75673704822356,-1.22246857132484
"25",-5.50839256437991,1.22913573279847
"26",-3.33719051684164,-0.713307900468485
"27",-3.09020800873038,-0.693103217664384
"28",6.37030084488292,-1.43032697487519
"29",-5.73144773952072,-1.92068693042967
"30",5.83664329990496,0.94301957172948
"31",-0.505026160927099,0.851635677076394
"32",-5.6755084924206,0.383306078974048
"33",2.92141715239985,1.2833676042098
"34",4.27316320090286,1.0857525844901
"35",7.35195143510477,0.333124411187043
"36",-1.52966404028286,-1.14305515310721
"37",5.73924356006222,-1.81030387585524
"38",4.03172957135795,-0.649657991342896
"39",1.93916410418766,-2.13487277128633
"40",-1.67093870555789,-0.432364212477565
"41",0.881769298880592,0.284860029014069
"42",-2.48429001574149,1.33412356206381
"43",-2.73120434497376,0.0980499494234942
"44",-5.12954753146311,-0.780519674697287
"45",1.54322351404884,-0.687294267100499
"46",1.69527538295457,1.12369255043409
"47",-1.13809331258688,0.908830375900496
"48",2.160839520637,-2.12439504803496
"49",-4.26470006084571,-1.11323671448764
"50",3.82255487065948,1.52495920734165
"51",1.0288947679088,1.50172993227907
"52",-5.36029672155404,2.1075635588457
"53",0.39230747489133,-0.668754702210819
"54",-4.12753598128963,1.94778864121028
"55",7.27844164139229,2.04477605520601
"56",3.33866656194195,-1.08523980960018
"57",-2.17781943257181,-1.28962231077083
"58",0.122742629625969,1.78580040887604
"59",-1.05202522050232,-0.711474097019201
"60",1.08914894726512,-0.968444567237679
"61",-1.03211759703675,-1.42719635674673
"62",-0.224841712698839,-0.16016286382283
"63",5.95298928387311,-1.8829220546104
"64",7.28717069102639,-1.74294083312546
"65",-2.91263455194169,-0.666626009735981
"66",6.36384938215777,-0.8991144505754
"67",4.61726931007441,-1.42146188547287
"68",5.99579767334201,0.703113132802339
"69",-5.98561800718685,1.91650927617875
"70",7.89120863119137,-0.734505935378491
"71",-5.15515848895784,1.41046574788505
"72",4.47369732924831,0.809081811699579
"73",2.44773855563413,0.613353143400563
"74",-2.27547482052229,1.42952220267489
"75",4.45046284806347,0.453338381043382
"76",6.57213131343723,-1.25394996889926
"77",5.72808170401963,1.57987565912066
"78",3.33740843393094,-1.60999203440603
"79",2.72899174351306,1.41247300206219
"80",-5.79162788328177,0.404386745311458
"81",-5.35598134922171,-0.364158161793153
"82",4.79243016492707,-0.777728839441526
"83",5.87295689260062,1.49027771824461
"84",3.81524976722463,1.03017238300482
"85",4.67922962851182,1.7563581424229
"86",4.72280863315627,1.05583784641686
"87",4.63955515108443,-1.82751794647471
"88",6.4863256447205,1.52325934607096
"89",-5.76371172881681,1.91001056674842
"90",3.90246027499311,-0.773119278415151
"91",-3.15630362593823,-0.712065207039977
"92",4.43208296359819,1.58935821514495
"93",-5.5836746755318,-1.93347275001727
"94",-0.626652337274434,0.548264754926566
"95",6.70204337875554,1.4948050613694
"96",-0.371134238181779,-1.01701622057125
"97",-0.181914835777067,1.2625171889351
"98",3.45916062114651,0.505854034785083
"99",8.14406631559488,-0.887074917930261
"100",5.7414037886926,-0.934632567281233
"101",4.24143857190088,-0.343245026684438
"102",-4.90469333898952,0.154343037325605
"103",2.1577201375671,-0.924753134492117
"104",-4.66824350695267,-1.13821727101979
"105",-0.662725523036461,-0.207840485560515
"106",-4.82449911203802,-0.816990339957531
"107",1.56581118405816,-0.204991411432242
"108",-5.61630089406525,-0.423744859101482
"109",1.11259717304146,-1.03795472003759
"110",-4.19810211082355,-1.87012530690135
"111",-3.44998188275503,-1.81849820503277
