"","Var1","Var2","E"
"1",-3,-3,68.1399021111102
"2",-2.92405063291139,-3,73.2760450048321
"3",-2.84810126582278,-3,74.0557868154399
"4",-2.77215189873418,-3,73.7173453178096
"5",-2.69620253164557,-3,77.6776401968147
"6",-2.62025316455696,-3,95.7019002853676
"7",-2.54430379746835,-3,87.3866092961176
"8",-2.46835443037975,-3,87.8569705277082
"9",-2.39240506329114,-3,69.3760195357446
"10",-2.31645569620253,-3,84.2519327818864
"11",-2.24050632911392,-3,69.2613154749815
"12",-2.16455696202532,-3,80.5406922718517
"13",-2.08860759493671,-3,95.2764627520508
"14",-2.0126582278481,-3,84.219088322336
"15",-1.93670886075949,-3,78.9591937866594
"16",-1.86075949367089,-3,76.3909265458328
"17",-1.78481012658228,-3,69.9250461857064
"18",-1.70886075949367,-3,73.6465290187054
"19",-1.63291139240506,-3,70.9967948604429
"20",-1.55696202531646,-3,84.8039419521254
"21",-1.48101265822785,-3,86.982861628157
"22",-1.40506329113924,-3,88.7588322890808
"23",-1.32911392405063,-3,70.6763358566555
"24",-1.25316455696203,-3,78.6901645630871
"25",-1.17721518987342,-3,84.1552515080505
"26",-1.10126582278481,-3,68.4796754927687
"27",-1.0253164556962,-3,72.0665122785948
"28",-0.949367088607595,-3,84.010815134397
"29",-0.873417721518987,-3,89.6403570994557
"30",-0.79746835443038,-3,59.9164533970209
"31",-0.721518987341772,-3,67.3566906966172
"32",-0.645569620253164,-3,73.2538360260502
"33",-0.569620253164557,-3,66.8484042258502
"34",-0.493670886075949,-3,75.7113197069666
"35",-0.417721518987342,-3,79.4670031312167
"36",-0.341772151898734,-3,79.8392135756227
"37",-0.265822784810127,-3,73.5980892547148
"38",-0.189873417721519,-3,78.7088266901071
"39",-0.113924050632911,-3,74.8143445507244
"40",-0.0379746835443036,-3,96.438572984124
"41",0.037974683544304,-3,74.1157577038143
"42",0.113924050632912,-3,84.1879423600494
"43",0.189873417721519,-3,79.8609653040657
"44",0.265822784810127,-3,86.4271484254347
"45",0.341772151898734,-3,79.8677335207826
"46",0.417721518987342,-3,70.5559107917894
"47",0.493670886075949,-3,87.126325615677
"48",0.569620253164557,-3,99.3911369727233
"49",0.645569620253164,-3,73.5914213151916
"50",0.721518987341772,-3,76.5093334795311
"51",0.79746835443038,-3,89.3592467077135
"52",0.873417721518988,-3,69.6930350549231
"53",0.949367088607595,-3,65.2633529114754
"54",1.0253164556962,-3,84.3576676871868
"55",1.10126582278481,-3,78.8530500605193
"56",1.17721518987342,-3,92.9529061508739
"57",1.25316455696203,-3,82.212505068757
"58",1.32911392405063,-3,91.2178992042565
"59",1.40506329113924,-3,77.1122928253256
"60",1.48101265822785,-3,77.5760914029078
"61",1.55696202531646,-3,78.9151983640299
"62",1.63291139240506,-3,83.937831917751
"63",1.70886075949367,-3,75.3435148910276
"64",1.78481012658228,-3,87.7683977927115
"65",1.86075949367089,-3,71.8074476158956
"66",1.93670886075949,-3,95.9295925795925
"67",2.0126582278481,-3,86.5258621346404
"68",2.08860759493671,-3,85.2470925829209
"69",2.16455696202532,-3,68.1289594194104
"70",2.24050632911392,-3,95.5309022660124
"71",2.31645569620253,-3,91.3192956160495
"72",2.39240506329114,-3,79.806812957904
"73",2.46835443037975,-3,94.7352518864632
"74",2.54430379746835,-3,69.217771810858
"75",2.62025316455696,-3,71.8143350228233
"76",2.69620253164557,-3,71.9553317948148
"77",2.77215189873418,-3,80.6565752033841
"78",2.84810126582278,-3,80.4911299926842
"79",2.92405063291139,-3,81.5330416387639
"80",3,-3,89.2261324154874
"81",-3,-2.92405063291139,70.1682711341783
"82",-2.92405063291139,-2.92405063291139,91.123301388164
"83",-2.84810126582278,-2.92405063291139,78.8468369793289
"84",-2.77215189873418,-2.92405063291139,94.031439699841
"85",-2.69620253164557,-2.92405063291139,74.1301800422194
"86",-2.62025316455696,-2.92405063291139,88.3063302260742
"87",-2.54430379746835,-2.92405063291139,85.4683353813178
"88",-2.46835443037975,-2.92405063291139,84.2886257231018
"89",-2.39240506329114,-2.92405063291139,81.0710249805158
"90",-2.31645569620253,-2.92405063291139,87.7073483263269
"91",-2.24050632911392,-2.92405063291139,77.1069715884316
"92",-2.16455696202532,-2.92405063291139,97.549832485679
"93",-2.08860759493671,-2.92405063291139,85.7177739473428
"94",-2.0126582278481,-2.92405063291139,76.6286746259209
"95",-1.93670886075949,-2.92405063291139,75.9326950403086
"96",-1.86075949367089,-2.92405063291139,77.2631214237385
"97",-1.78481012658228,-2.92405063291139,75.4645002721229
"98",-1.70886075949367,-2.92405063291139,62.2863632981552
"99",-1.63291139240506,-2.92405063291139,76.289354205883
"100",-1.55696202531646,-2.92405063291139,80.8010713475124
"101",-1.48101265822785,-2.92405063291139,82.5392575784042
"102",-1.40506329113924,-2.92405063291139,79.2984038178761
"103",-1.32911392405063,-2.92405063291139,75.9508242822551
"104",-1.25316455696203,-2.92405063291139,73.3023848456154
"105",-1.17721518987342,-2.92405063291139,71.8876358121691
"106",-1.10126582278481,-2.92405063291139,89.6539017756079
"107",-1.0253164556962,-2.92405063291139,91.2846375502011
"108",-0.949367088607595,-2.92405063291139,80.6932459230442
"109",-0.873417721518987,-2.92405063291139,84.973696431038
"110",-0.79746835443038,-2.92405063291139,84.5289792474204
"111",-0.721518987341772,-2.92405063291139,76.894764091444
"112",-0.645569620253164,-2.92405063291139,69.1324709063381
"113",-0.569620253164557,-2.92405063291139,83.6070852311262
"114",-0.493670886075949,-2.92405063291139,86.4534893079784
"115",-0.417721518987342,-2.92405063291139,79.4563205812292
"116",-0.341772151898734,-2.92405063291139,70.5293530355182
"117",-0.265822784810127,-2.92405063291139,73.6200299527844
"118",-0.189873417721519,-2.92405063291139,74.3022103888799
"119",-0.113924050632911,-2.92405063291139,71.3769635143011
"120",-0.0379746835443036,-2.92405063291139,94.6546618775009
"121",0.037974683544304,-2.92405063291139,69.88810328653
"122",0.113924050632912,-2.92405063291139,77.6642725756139
"123",0.189873417721519,-2.92405063291139,75.9757637552067
"124",0.265822784810127,-2.92405063291139,70.3345660544899
"125",0.341772151898734,-2.92405063291139,82.2528719976628
"126",0.417721518987342,-2.92405063291139,78.2287987145059
"127",0.493670886075949,-2.92405063291139,80.8465913805834
"128",0.569620253164557,-2.92405063291139,91.3040852659385
"129",0.645569620253164,-2.92405063291139,91.2606884468445
"130",0.721518987341772,-2.92405063291139,73.9258480631327
"131",0.79746835443038,-2.92405063291139,78.6772114563005
"132",0.873417721518988,-2.92405063291139,77.2259568099179
"133",0.949367088607595,-2.92405063291139,82.2028364012156
"134",1.0253164556962,-2.92405063291139,80.2044585404211
"135",1.10126582278481,-2.92405063291139,84.9194821856059
"136",1.17721518987342,-2.92405063291139,76.1815945604929
"137",1.25316455696203,-2.92405063291139,78.9152615127234
"138",1.32911392405063,-2.92405063291139,80.9999632660806
"139",1.40506329113924,-2.92405063291139,92.4876233491555
"140",1.48101265822785,-2.92405063291139,89.0462810208686
"141",1.55696202531646,-2.92405063291139,79.5153453021791
"142",1.63291139240506,-2.92405063291139,102.59793624794
"143",1.70886075949367,-2.92405063291139,84.6116785378088
"144",1.78481012658228,-2.92405063291139,74.6908299229235
"145",1.86075949367089,-2.92405063291139,68.8061443186826
"146",1.93670886075949,-2.92405063291139,67.8339820777374
"147",2.0126582278481,-2.92405063291139,72.6880003203282
"148",2.08860759493671,-2.92405063291139,97.4501429003354
"149",2.16455696202532,-2.92405063291139,74.1660116630344
"150",2.24050632911392,-2.92405063291139,94.3379387945391
"151",2.31645569620253,-2.92405063291139,70.0804354712023
"152",2.39240506329114,-2.92405063291139,82.9847472858635
"153",2.46835443037975,-2.92405063291139,86.2115973572022
"154",2.54430379746835,-2.92405063291139,67.7250421747841
"155",2.62025316455696,-2.92405063291139,71.6075500076913
